Description,Phenotype,Trait type,Sex,Category,Info,N cases,N controls,P-Value (SKAT-O),Beta,Select,,analysis_id
Weight change during worst episode of depression,20536,categorical,,Online follow-up > Mental health > Depression,,2829,42089,0.864939784545358,0.0143741477126119,,,categorical-20536-both_sexes-3-
Arm predicted mass (left),23126,continuous,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,,276573,,0.865894971927383,-0.00101826887987992,,,continuous-23126-both_sexes--irnt
Mean FA in retrolenticular part of internal capsule on FA skeleton (left),25077,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.866234149214496,,,,continuous-25077-both_sexes--irnt
Asthma,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,32610,248933,0.866451564200569,0.0055905048939697,,,categorical-20002-both_sexes-1111-
Mental health problems ever diagnosed by a professional,20544,categorical,,Online follow-up > Mental health > Mental distress,,19943,73183,0.866535342439581,0.00662584087871826,,,categorical-20544-both_sexes-11-
"Volume of grey matter in Inferior Frontal Gyrus, pars opercularis (right)",25793,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.866978649554007,,,,continuous-25793-both_sexes--irnt
Mean OD in superior fronto-occipital fasciculus on FA skeleton (right),25434,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.867900606754402,,,,continuous-25434-both_sexes--irnt
Volume of grey matter in VIIb Cerebellum (vermis),25907,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.868674155936469,,,,continuous-25907-both_sexes--irnt
Total peripheral resistance during PWA,12685,continuous,,UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis,,17134,,0.871144601575437,,,,continuous-12685-both_sexes--irnt
Weighted-mean L1 in tract parahippocampal part of cingulum (left),25575,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.871462747569809,,,,continuous-25575-both_sexes--irnt
Mean L1 in uncinate fasciculus on FA skeleton (left),25245,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.87153918839223,,,,continuous-25245-both_sexes--irnt
Pack years of smoking,20161,continuous,,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking,,85404,,0.872228100418746,0.000969827411568853,,,continuous-20161-both_sexes--irnt
Mean L3 in anterior corona radiata on FA skeleton (left),25319,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.878122330731525,,,,continuous-25319-both_sexes--irnt
Mean FA in superior fronto-occipital fasciculus on FA skeleton (right),25098,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.87815619854803,,,,continuous-25098-both_sexes--irnt
Mean OD in superior cerebellar peduncle on FA skeleton (right),25404,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.878278083360594,,,,continuous-25404-both_sexes--irnt
Mean MO in inferior cerebellar peduncle on FA skeleton (right),25162,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.878416753021961,,,,continuous-25162-both_sexes--irnt
Mean FA in uncinate fasciculus on FA skeleton (right),25100,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.881424462322941,,,,continuous-25100-both_sexes--irnt
Volume of grey matter in Cuneal Cortex (left),25844,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.881483495237628,,,,continuous-25844-both_sexes--irnt
Weighted-mean L3 in tract superior thalamic radiation (left),25646,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.881522409638269,,,,continuous-25646-both_sexes--irnt
Mean OD in superior cerebellar peduncle on FA skeleton (left),25405,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.882031547470442,,,,continuous-25405-both_sexes--irnt
Mean ISOVF in medial lemniscus on FA skeleton (left),25449,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.883710330303715,,,,continuous-25449-both_sexes--irnt
Weighted-mean MD in tract uncinate fasciculus (left),25540,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.885641405396745,,,,continuous-25540-both_sexes--irnt
Total volume of white matter hyperintensities (from T1 and T2_FLAIR images),25781,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T2-weighted brain MRI,,15031,,0.885809138201932,,,,continuous-25781-both_sexes--irnt
Mean L2 in tapetum on FA skeleton (left),25295,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.886821231393403,,,,continuous-25295-both_sexes--irnt
Weighted-mean L3 in tract superior thalamic radiation (right),25647,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.887138265499281,,,,continuous-25647-both_sexes--irnt
Mean L3 in retrolenticular part of internal capsule on FA skeleton (left),25317,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.887755919003087,,,,continuous-25317-both_sexes--irnt
Mean L3 in posterior limb of internal capsule on FA skeleton (right),25314,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.889097511568406,,,,continuous-25314-both_sexes--irnt
Mean OD in splenium of corpus callosum on FA skeleton,25396,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.890384628199146,,,,continuous-25396-both_sexes--irnt
Mean L2 in superior cerebellar peduncle on FA skeleton (left),25261,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.891643540849673,,,,continuous-25261-both_sexes--irnt
Mean FA in superior corona radiata on FA skeleton (left),25081,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.893099093837686,,,,continuous-25081-both_sexes--irnt
Weighted-mean L1 in tract uncinate fasciculus (left),25594,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.894942217393601,,,,continuous-25594-both_sexes--irnt
Weighted-mean L3 in tract anterior thalamic radiation (left),25625,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.896905444423913,,,,continuous-25625-both_sexes--irnt
End systolic pressure index during PWA,12684,continuous,,UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis,,16912,,0.896981260478244,,,,continuous-12684-both_sexes--irnt
Weighted-mean L3 in tract uncinate fasciculus (right),25649,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.897202537620725,,,,continuous-25649-both_sexes--irnt
Weighted-mean OD in tract acoustic radiation (left),25677,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.899810790250749,,,,continuous-25677-both_sexes--irnt
Mean MO in superior corona radiata on FA skeleton (left),25177,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.901649889498651,,,,continuous-25177-both_sexes--irnt
Weighted-mean L1 in tract forceps major,25579,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.903559592394319,,,,continuous-25579-both_sexes--irnt
Mean MD in uncinate fasciculus on FA skeleton (left),25149,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.904601244178788,,,,continuous-25149-both_sexes--irnt
Mean MO in superior corona radiata on FA skeleton (right),25176,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.905135805800018,,,,continuous-25176-both_sexes--irnt
Mean MD in superior cerebellar peduncle on FA skeleton (left),25117,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.907567391119086,,,,continuous-25117-both_sexes--irnt
Mean L1 in posterior thalamic radiation on FA skeleton (left),25229,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.909182855987244,,,,continuous-25229-both_sexes--irnt
Mean L1 in tapetum on FA skeleton (left),25247,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.909557122775077,,,,continuous-25247-both_sexes--irnt
Number of beats in waveform average for PWA,12679,continuous,,UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis,,17304,,0.909847151777718,,,,continuous-12679-both_sexes--irnt
Weighted-mean L1 in tract superior longitudinal fasciculus (left),25590,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.910289290310429,,,,continuous-25590-both_sexes--irnt
Mean ICVF in tapetum on FA skeleton (right),25390,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.911047995478832,,,,continuous-25390-both_sexes--irnt
Mean ISOVF in tapetum on FA skeleton (right),25486,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.912244737199772,,,,continuous-25486-both_sexes--irnt
Mean OD in tapetum on FA skeleton (right),25438,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.912681625141024,,,,continuous-25438-both_sexes--irnt
Weighted-mean MO in tract superior thalamic radiation (left),25565,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.913639562502945,,,,continuous-25565-both_sexes--irnt
Weighted-mean FA in tract acoustic radiation (right),25489,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.918709034673792,,,,continuous-25489-both_sexes--irnt
Weighted-mean ICVF in tract superior thalamic radiation (right),25674,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.920233727296908,,,,continuous-25674-both_sexes--irnt
Mean ICVF in anterior corona radiata on FA skeleton (right),25366,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.923092587146274,,,,continuous-25366-both_sexes--irnt
Weighted-mean ICVF in tract inferior fronto-occipital fasciculus (right),25663,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.923120462828015,,,,continuous-25663-both_sexes--irnt
Weighted-mean FA in tract superior thalamic radiation (left),25511,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.923884352930047,,,,continuous-25511-both_sexes--irnt
Volume of thalamus (right),25012,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Subcortical volumes (FIRST),,16038,,0.924118801226138,,,,continuous-25012-both_sexes--irnt
Mean L3 in tapetum on FA skeleton (right),25342,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.924997015017577,,,,continuous-25342-both_sexes--irnt
Mean ISOVF in uncinate fasciculus on FA skeleton (right),25484,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.925849935739647,,,,continuous-25484-both_sexes--irnt
"Volume of grey matter in Parahippocampal Gyrus, anterior division (left)",25848,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.928802691512332,,,,continuous-25848-both_sexes--irnt
Mean FA in anterior corona radiata on FA skeleton (right),25078,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.92896974511072,,,,continuous-25078-both_sexes--irnt
Mean ICVF in superior corona radiata on FA skeleton (left),25369,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.930462711483794,,,,continuous-25369-both_sexes--irnt
Mean OD in cerebral peduncle on FA skeleton (left),25407,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.930474359028964,,,,continuous-25407-both_sexes--irnt
Mean MD in cingulum cingulate gyrus on FA skeleton (right),25138,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.932250564551293,,,,continuous-25138-both_sexes--irnt
Mean FA in anterior limb of internal capsule on FA skeleton (left),25073,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.933101504824097,,,,continuous-25073-both_sexes--irnt
Volume of grey matter in Caudate (left),25880,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.933505534184498,,,,continuous-25880-both_sexes--irnt
Mean MD in anterior corona radiata on FA skeleton (left),25127,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.933656190831345,,,,continuous-25127-both_sexes--irnt
Mean MO in superior fronto-occipital fasciculus on FA skeleton (left),25195,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.934136366161297,,,,continuous-25195-both_sexes--irnt
Median BOLD effect (in group-defined mask) for shapes activation,25040,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Task functional brain MRI,,14069,,0.936669960770774,,,,continuous-25040-both_sexes--irnt
Mean MO in tapetum on FA skeleton (right),25198,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.942374182633789,,,,continuous-25198-both_sexes--irnt
Weighted-mean L1 in tract medial lemniscus (left),25586,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.944223926574287,,,,continuous-25586-both_sexes--irnt
Weighted-mean L2 in tract acoustic radiation (right),25597,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.945250357205361,,,,continuous-25597-both_sexes--irnt
Weighted-mean L3 in tract posterior thalamic radiation (right),25643,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.947729151135849,,,,continuous-25643-both_sexes--irnt
Weighted-mean ICVF in tract superior thalamic radiation (left),25673,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.948322706811034,,,,continuous-25673-both_sexes--irnt
Mean FA in superior cerebellar peduncle on FA skeleton (left),25069,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.948558329516248,,,,continuous-25069-both_sexes--irnt
Weighted-mean OD in tract forceps minor,25688,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.94866727635129,,,,continuous-25688-both_sexes--irnt
Weighted-mean ISOVF in tract uncinate fasciculus (left),25729,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.949117214583231,,,,continuous-25729-both_sexes--irnt
Weighted-mean ICVF in tract forceps major,25660,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.950245383870049,,,,continuous-25660-both_sexes--irnt
Mean MO in external capsule on FA skeleton (right),25184,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.950260716116343,,,,continuous-25184-both_sexes--irnt
"Volume of grey matter in Inferior Frontal Gyrus, pars triangularis (left)",25790,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.950592928364044,,,,continuous-25790-both_sexes--irnt
Weighted-mean FA in tract acoustic radiation (left),25488,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.95166559038491,,,,continuous-25488-both_sexes--irnt
Weighted-mean MD in tract forceps minor,25526,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.952698154617742,,,,continuous-25526-both_sexes--irnt
Mean MD in genu of corpus callosum on FA skeleton,25106,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.954696445420509,,,,continuous-25106-both_sexes--irnt
Mean ICVF in retrolenticular part of internal capsule on FA skeleton (right),25364,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.955390762329997,,,,continuous-25364-both_sexes--irnt
"Volume of grey matter in Inferior Frontal Gyrus, pars triangularis (right)",25791,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.956315779257841,,,,continuous-25791-both_sexes--irnt
Mean L3 in uncinate fasciculus on FA skeleton (left),25341,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.957056188320922,,,,continuous-25341-both_sexes--irnt
Mean OD in inferior cerebellar peduncle on FA skeleton (left),25403,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.957372582353942,,,,continuous-25403-both_sexes--irnt
Mean FA in medial lemniscus on FA skeleton (right),25064,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.958407978927609,,,,continuous-25064-both_sexes--irnt
Mean MO in sagittal stratum on FA skeleton (left),25183,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.958635345963538,,,,continuous-25183-both_sexes--irnt
Weighted-mean FA in tract middle cerebellar peduncle,25504,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.959301229961171,,,,continuous-25504-both_sexes--irnt
Volume of thalamus (left),25011,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Subcortical volumes (FIRST),,16038,,0.96059274621294,,,,continuous-25011-both_sexes--irnt
Mean FA in fornix cres+stria terminalis on FA skeleton (left),25095,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.96183025094932,,,,continuous-25095-both_sexes--irnt
Volume of grey matter in Postcentral Gyrus (right),25815,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.962228608604885,,,,continuous-25815-both_sexes--irnt
Volume of grey matter in Caudate (right),25881,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.96279273558614,,,,continuous-25881-both_sexes--irnt
Mean L1 in superior cerebellar peduncle on FA skeleton (left),25213,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.96282619725956,,,,continuous-25213-both_sexes--irnt
Mean L3 in posterior corona radiata on FA skeleton (right),25322,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.964533805917449,,,,continuous-25322-both_sexes--irnt
Mean MD in superior longitudinal fasciculus on FA skeleton (right),25144,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.966456511621772,,,,continuous-25144-both_sexes--irnt
Mean FA in posterior limb of internal capsule on FA skeleton (left),25075,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.96656284911301,,,,continuous-25075-both_sexes--irnt
Mean L2 in pontine crossing tract on FA skeleton,25249,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.966631358496504,,,,continuous-25249-both_sexes--irnt
Weighted-mean ICVF in tract acoustic radiation (right),25651,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.967637196554523,,,,continuous-25651-both_sexes--irnt
Mean FA in tapetum on FA skeleton (left),25103,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.968424223915832,,,,continuous-25103-both_sexes--irnt
Mean ISOVF in superior cerebellar peduncle on FA skeleton (left),25453,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.968499746336092,,,,continuous-25453-both_sexes--irnt
Mean MD in tapetum on FA skeleton (left),25151,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.96963251216406,,,,continuous-25151-both_sexes--irnt
Mean L2 in posterior thalamic radiation on FA skeleton (right),25276,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.970861936330329,,,,continuous-25276-both_sexes--irnt
Weighted-mean MD in tract superior longitudinal fasciculus (right),25537,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.972640981580064,,,,continuous-25537-both_sexes--irnt
Weighted-mean FA in tract posterior thalamic radiation (right),25508,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.972966596544182,,,,continuous-25508-both_sexes--irnt
Mean MO in corticospinal tract on FA skeleton (right),25158,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.973704740897834,,,,continuous-25158-both_sexes--irnt
Mean L3 in cerebral peduncle on FA skeleton (right),25310,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.974137394860087,,,,continuous-25310-both_sexes--irnt
Mean L2 in sagittal stratum on FA skeleton (right),25278,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.975080636569312,,,,continuous-25278-both_sexes--irnt
Mean FA in external capsule on FA skeleton (left),25089,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.975964247837222,,,,continuous-25089-both_sexes--irnt
Mean MO in splenium of corpus callosum on FA skeleton,25156,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.976215504065462,,,,continuous-25156-both_sexes--irnt
Mean MO in fornix cres+stria terminalis on FA skeleton (left),25191,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.978879263521979,,,,continuous-25191-both_sexes--irnt
Weighted-mean ICVF in tract uncinate fasciculus (left),25675,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.979031916711462,,,,continuous-25675-both_sexes--irnt
Weighted-mean MD in tract cingulate gyrus part of cingulum (right),25520,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.979617111089293,,,,continuous-25520-both_sexes--irnt
Weighted-mean L2 in tract anterior thalamic radiation (left),25598,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.979642451981898,,,,continuous-25598-both_sexes--irnt
Weighted-mean L1 in tract medial lemniscus (right),25587,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.980728416374875,,,,continuous-25587-both_sexes--irnt
Mean MO in external capsule on FA skeleton (left),25185,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.981947292422201,,,,continuous-25185-both_sexes--irnt
Volume of grey matter in Paracingulate Gyrus (left),25836,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.982031566152395,,,,continuous-25836-both_sexes--irnt
Weighted-mean L3 in tract cingulate gyrus part of cingulum (right),25628,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.982069279602979,,,,continuous-25628-both_sexes--irnt
Mean ICVF in anterior corona radiata on FA skeleton (left),25367,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.984176657740005,,,,continuous-25367-both_sexes--irnt
Mean OD in cingulum cingulate gyrus on FA skeleton (right),25426,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.984190548552997,,,,continuous-25426-both_sexes--irnt
Mean L1 in tapetum on FA skeleton (right),25246,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.985474356988904,,,,continuous-25246-both_sexes--irnt
Mean ISOVF in cingulum cingulate gyrus on FA skeleton (left),25475,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.987495301505921,,,,continuous-25475-both_sexes--irnt
"Volume of grey matter in Heschl's Gyrus (includes H1 and H2) (left)",25870,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.991285869585653,,,,continuous-25870-both_sexes--irnt
Mean FA in corticospinal tract on FA skeleton (right),25062,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.992589742492654,,,,continuous-25062-both_sexes--irnt
Mean L3 in cingulum cingulate gyrus on FA skeleton (right),25330,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.993091962511033,,,,continuous-25330-both_sexes--irnt
Mean FA in posterior thalamic radiation on FA skeleton (right),25084,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.99327335600893,,,,continuous-25084-both_sexes--irnt
Mean L3 in pontine crossing tract on FA skeleton,25297,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.993557761933187,,,,continuous-25297-both_sexes--irnt
