Description,Phenotype,Trait type,Sex,Category,Info,N cases,N controls,P-Value (SKAT-O),Beta,Select,,analysis_id
"Volume of grey matter in Temporal Fusiform Cortex, posterior division (left)",25856,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.73902605497586,0.00102410974404146,,,continuous-25856-both_sexes--irnt
Frequency of drinking alcohol,20414,continuous,,Online follow-up > Mental health > Alcohol use,,93228,,0.740708205792051,-0.000154742656134492,,,continuous-20414-both_sexes--
Doxazosin,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,3105,278438,0.741082465916698,-0.00256984235647762,,,categorical-20003-both_sexes-1140879778-
Weighted-mean L2 in tract uncinate fasciculus (right),25622,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.742326607544336,-0.0093102727373343,,,continuous-25622-both_sexes--irnt
Mean MO in fornix cres+stria terminalis on FA skeleton (right),25190,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.742781151260231,-0.00759368700308365,,,continuous-25190-both_sexes--irnt
Rectal or colon polypectomy,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,1180,280363,0.744369064400218,-0.0402444063721403,,,categorical-20004-both_sexes-1463-
M16 Coxarthrosis [arthrosis of hip],131870,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,11064,270521,0.745009158260825,0.000526532662026943,,,icd_first_occurrence-131870-both_sexes--
Weighted-mean L1 in tract corticospinal tract (left),25577,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.74633856525668,0.00950189183301198,,,continuous-25577-both_sexes--irnt
I86 Varicose veins of other sites,131408,icd_first_occurrence,,Health-related outcomes > First occurrences > Circulatory system disorders,,1136,280449,0.746449842105064,-0.0403019207478487,,,icd_first_occurrence-131408-both_sexes--
B35 Dermatophytosis,130226,icd_first_occurrence,,Health-related outcomes > First occurrences > Certain infectious and parasitic diseases,,18717,262868,0.746862799008358,0.0100206509450032,,,icd_first_occurrence-130226-both_sexes--
Median z-statistic (in group-defined mask) for faces-shapes contrast,25050,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Task functional brain MRI,,14069,,0.746886131050037,0.00951732199591805,,,continuous-25050-both_sexes--irnt
Y53.1 Approach to organ under radiological control,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,5064,276522,0.747248836903607,-0.0183511410143627,,,categorical-41210-both_sexes-Y531-
K86 Other diseases of pancreas,131684,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,1103,280482,0.747251705582931,-0.0402120331905853,,,icd_first_occurrence-131684-both_sexes--
K75 Other inflammatory liver diseases,131668,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,1118,280467,0.748019464166656,-0.0402089771999404,,,icd_first_occurrence-131668-both_sexes--
Joint pain,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,1043,280500,0.748441231508318,-0.0402079569440485,,,categorical-20002-both_sexes-1537-
B28.2 Partial excision of breast NEC,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2857,150491,0.748919161557321,-0.000450470661373378,,,categorical-41200-both_sexes-B282-
Weighted-mean L3 in tract uncinate fasciculus (left),25648,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.748993551228679,-0.00917617071586522,,,continuous-25648-both_sexes--irnt
K13 Other diseases of lip and oral mucosa,131578,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,3799,277786,0.749226021241241,-0.00923369409522278,,,icd_first_occurrence-131578-both_sexes--
Frequency of consuming six or more units of alcohol,20416,continuous,,Online follow-up > Mental health > Alcohol use,,85780,,0.750137030186296,0.00130909034628294,,,continuous-20416-both_sexes--
Angina,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,8633,272910,0.750303524006809,-0.0144231704978718,,,categorical-20002-both_sexes-1074-
L70 Acne,131790,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,3273,278312,0.751502767689193,-0.00610374855911049,,,icd_first_occurrence-131790-both_sexes--
"Systolic blood pressure, automated reading",4080,continuous,,UK Biobank Assessment Centre > Physical measures > Blood pressure,,266294,,0.75220400044045,0.00229104034119221,,,continuous-4080-both_sexes--irnt
N23 Unspecified renal colic,132042,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,3153,278432,0.752358453983017,-0.00286069591908305,,,icd_first_occurrence-132042-both_sexes--
LDL direct,30780,continuous,,Biological samples > Assay results > Blood assays > Blood biochemistry,,268074,,0.753329931729259,-0.000485668888870545,,,continuous-30780-both_sexes--irnt
Red blood cell (erythrocyte) distribution width,30070,continuous,,Biological samples > Assay results > Blood assays > Blood count,,273540,,0.753580492442182,0.00237042994136749,,,continuous-30070-both_sexes--irnt
A09 Diarrhoea and gastro-enteritis of presumed infectious origin,130018,icd_first_occurrence,,Health-related outcomes > First occurrences > Certain infectious and parasitic diseases,,8486,273099,0.753717328162978,-0.0140822538987015,,,icd_first_occurrence-130018-both_sexes--
Mean OD in superior corona radiata on FA skeleton (left),25417,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.754884155946669,0.00698971752732987,,,continuous-25417-both_sexes--irnt
"Volume of brain, grey+white matter (normalised for head size)",25009,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI,,16052,,0.755878114455477,0.00740118907105345,,,continuous-25009-both_sexes--irnt
"F43 Reaction to severe stress, and adjustment disorders",130910,icd_first_occurrence,,Health-related outcomes > First occurrences > Mental and behavioural disorders,,8334,273251,0.756629034711521,-0.0138438679967222,,,icd_first_occurrence-130910-both_sexes--
B37 Candidiasis,130230,icd_first_occurrence,,Health-related outcomes > First occurrences > Certain infectious and parasitic diseases,,5314,276271,0.756697077096602,-0.0181135926988917,,,icd_first_occurrence-130230-both_sexes--
Volume of grey matter in IX Cerebellum (vermis),25916,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.757162684208855,-0.000811375775561271,,,continuous-25916-both_sexes--irnt
Mean MO in superior corona radiata on FA skeleton (left),25177,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.757684814976663,0.00619236802566192,,,continuous-25177-both_sexes--irnt
K62 Other diseases of anus and rectum,131646,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,22314,259271,0.758016826708595,-0.00903879802722004,,,icd_first_occurrence-131646-both_sexes--
Alendronate sodium,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,3301,278242,0.758269793687247,-0.00279178682566709,,,categorical-20003-both_sexes-1140922174-
Weighted-mean L1 in tract superior longitudinal fasciculus (left),25590,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.759363399176337,-0.00674386196339458,,,continuous-25590-both_sexes--irnt
Mean L1 in posterior corona radiata on FA skeleton (left),25227,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.759627061751844,-0.00867110283609325,,,continuous-25227-both_sexes--irnt
Mean MO in posterior limb of internal capsule on FA skeleton (left),25171,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.760315297935064,-0.00886163864048004,,,continuous-25171-both_sexes--irnt
N90 Other noninflammatory disorders of vulva and perineum,132142,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,3579,149768,0.760382563443573,-0.00795546113805176,,,icd_first_occurrence-132142-both_sexes--
Weighted-mean MO in tract corticospinal tract (left),25550,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.760927433536445,0.00477026107458605,,,continuous-25550-both_sexes--irnt
Mean FA in anterior limb of internal capsule on FA skeleton (right),25072,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.761660830358891,0.00696960538630948,,,continuous-25072-both_sexes--irnt
Q18.1 Diagnostic endoscopic examination of uterus and biopsy of lesion of uterus,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,4052,149296,0.763528180897626,0.0179808842085938,,,categorical-41200-both_sexes-Q181-
Cataract extraction/lens implant,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,3071,278472,0.76375147719612,-0.00281237267595246,,,categorical-20004-both_sexes-1435-
"Volume of grey matter in Heschl's Gyrus (includes H1 and H2) (right)",25871,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.764021122602364,0.00529998692283886,,,continuous-25871-both_sexes--irnt
Cholesterol,30690,continuous,,Biological samples > Assay results > Blood assays > Blood biochemistry,,268558,,0.764134385095667,-0.000289965023929411,,,continuous-30690-both_sexes--irnt
Mean L1 in superior longitudinal fasciculus on FA skeleton (left),25241,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.7649429475187,-0.00317247437520047,,,continuous-25241-both_sexes--irnt
90th percentile of BOLD effect (in group-defined mask) for faces-shapes contrast,25765,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Task functional brain MRI,,14069,,0.76596569838035,0.00911473181322662,,,continuous-25765-both_sexes--irnt
Weighted-mean ICVF in tract forceps minor,25661,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.766788337852259,-0.00660148723057478,,,continuous-25661-both_sexes--irnt
Arm predicted mass (right),23122,continuous,,UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures,,276628,,0.767263040975231,-0.000611032863061433,,,continuous-23122-both_sexes--irnt
Mean OD in superior longitudinal fasciculus on FA skeleton (left),25433,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.768252851923683,-0.00187800036102765,,,continuous-25433-both_sexes--irnt
Mean OD in genu of corpus callosum on FA skeleton,25394,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.768917646577209,-0.00900011086148948,,,continuous-25394-both_sexes--irnt
Volume of grey matter in Superior Frontal Gyrus (left),25786,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.769578275268457,0.00800221302400297,,,continuous-25786-both_sexes--irnt
"Volume of grey matter in Inferior Frontal Gyrus, pars triangularis (right)",25791,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.769812199539736,-0.00360922038961007,,,continuous-25791-both_sexes--irnt
O70 Perineal laceration during delivery,132264,icd_first_occurrence,,"Health-related outcomes > First occurrences > Pregnancy, childbirth and the puerperium",,3938,149409,0.770101454298036,-0.0186377597283329,,,icd_first_occurrence-132264-both_sexes--
M51 Other intervertebral disk disorders,131924,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,13083,268502,0.771551676913835,0.00283530812497919,,,icd_first_occurrence-131924-both_sexes--
Mean OD in anterior limb of internal capsule on FA skeleton (right),25408,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.771559273050376,-0.00105698914426218,,,continuous-25408-both_sexes--irnt
Weighted-mean ICVF in tract superior longitudinal fasciculus (left),25671,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.771626791400803,0.00603741039105001,,,continuous-25671-both_sexes--irnt
Weighted-mean L1 in tract superior thalamic radiation (left),25592,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.771873183493002,-0.00360274668673285,,,continuous-25592-both_sexes--irnt
Weighted-mean OD in tract uncinate fasciculus (right),25703,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.772268842240768,-0.00892658077691992,,,continuous-25703-both_sexes--irnt
Pulmonary embolism +/- dvt,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,2304,279239,0.77244687205856,0.00812998032268675,,,categorical-20002-both_sexes-1093-
Mean ISOVF in anterior corona radiata on FA skeleton (left),25463,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.772548454761194,0.00450567389568686,,,continuous-25463-both_sexes--irnt
M10 Gout,131858,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,9725,271860,0.772625382040875,0.0103229003104083,,,icd_first_occurrence-131858-both_sexes--
Weighted-mean MD in tract posterior thalamic radiation (right),25535,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.773671535090648,-0.00740714441408985,,,continuous-25535-both_sexes--irnt
Volume of grey matter in Amygdala (right),25889,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.774368526004363,-0.00760152956117777,,,continuous-25889-both_sexes--irnt
Volume of grey matter in Planum Polare (left),25868,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.774376824108345,-0.0015618315496221,,,continuous-25868-both_sexes--irnt
"Heel bone mineral density (BMD) T-score, automated (left)",4106,continuous,,UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel,,97889,,0.774814227211454,0.00361069407018554,,,continuous-4106-both_sexes--irnt
Mean ISOVF in retrolenticular part of internal capsule on FA skeleton (left),25461,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.776810545503358,0.00878579980792227,,,continuous-25461-both_sexes--irnt
R15.1 Medical induction of labour,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1827,151521,0.777598548869355,0.0109294036012987,,,categorical-41210-both_sexes-R151-
Food weight,100001,continuous,,Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday,,43938,,0.777725379026881,-0.00537549202948842,,,continuous-100001-both_sexes--irnt
Maximum heart rate during fitness test,6033,continuous,,UK Biobank Assessment Centre > Physical measures > ECG during exercise,,53327,,0.778583917007084,0.000250096732473427,,,continuous-6033-both_sexes--irnt
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor",6152,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions,,2317,278682,0.779928034073138,0.00769187412412806,,,categorical-6152-both_sexes-7-
Mean OD in cerebral peduncle on FA skeleton (right),25406,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.780259998583819,-0.00862319987668749,,,continuous-25406-both_sexes--irnt
Mean L2 in retrolenticular part of internal capsule on FA skeleton (left),25269,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.780264430083221,0.00873324465894545,,,continuous-25269-both_sexes--irnt
Z84.3 Hip joint,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2592,278994,0.781091970735168,0.00186296646226182,,,categorical-41210-both_sexes-Z843-
Mean L3 in retrolenticular part of internal capsule on FA skeleton (left),25317,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.781464872960519,0.00446530135092841,,,continuous-25317-both_sexes--irnt
M43 Other deforming dorsopathies,131910,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,2859,278726,0.781523432008388,-0.0017473423454084,,,icd_first_occurrence-131910-both_sexes--
Volume of grey matter in Supracalcarine Cortex (right),25875,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.783119146275898,-0.00787563649253542,,,continuous-25875-both_sexes--irnt
Volume of grey matter in X Cerebellum (right),25920,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.783182379616705,0.00767713336071451,,,continuous-25920-both_sexes--irnt
Weighted-mean ISOVF in tract anterior thalamic radiation (right),25707,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.784261132432542,-0.00468461904818892,,,continuous-25707-both_sexes--irnt
Mean L2 in superior corona radiata on FA skeleton (left),25273,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.784380801617424,0.002115949905749,,,continuous-25273-both_sexes--irnt
Median T2star in amygdala (left),25036,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Susceptibility weighted brain MRI,,14767,,0.785839834919929,-0.00116871990380735,,,continuous-25036-both_sexes--irnt
Mean ICVF in anterior limb of internal capsule on FA skeleton (right),25360,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.785984755595968,0.00818540160773014,,,continuous-25360-both_sexes--irnt
R32.3 Repair of obstetric laceration of vagina and floor of pelvis,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1850,151498,0.786228136725263,0.00984753083968647,,,categorical-41210-both_sexes-R323-
Mean MO in genu of corpus callosum on FA skeleton,25154,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.786969774250276,-0.00852314692453318,,,continuous-25154-both_sexes--irnt
Mean FA in inferior cerebellar peduncle on FA skeleton (right),25066,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.787967856696742,-0.00563496007617076,,,continuous-25066-both_sexes--irnt
E03 Other hypothyroidism,130696,icd_first_occurrence,,"Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases",,19152,262433,0.788409666953554,0.00297212184345718,,,icd_first_occurrence-130696-both_sexes--
Heel bone mineral density (BMD) (left),4105,continuous,,UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel,,97832,,0.789158460598725,0.00346301733273369,,,continuous-4105-both_sexes--irnt
I26 Pulmonary embolism,131308,icd_first_occurrence,,Health-related outcomes > First occurrences > Circulatory system disorders,,4756,276829,0.790067872388419,-0.0168461922090309,,,icd_first_occurrence-131308-both_sexes--
M20 Acquired deformities of fingers and toes,131878,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,11724,269861,0.791625244313951,-0.0110216886862124,,,icd_first_occurrence-131878-both_sexes--
"Heel bone mineral density (BMD) T-score, automated",78,continuous,,UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel,,153237,,0.79301912192249,0.00272177452238387,,,continuous-78-both_sexes--irnt
B07 Viral warts,130188,icd_first_occurrence,,Health-related outcomes > First occurrences > Certain infectious and parasitic diseases,,10170,271415,0.793245206092897,-0.00679931049890109,,,icd_first_occurrence-130188-both_sexes--
Mean L1 in posterior limb of internal capsule on FA skeleton (right),25218,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.794514398610066,-0.00827316083464095,,,continuous-25218-both_sexes--irnt
Volume of grey matter in V Cerebellum (left),25895,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.794515630227801,-0.00751260601236556,,,continuous-25895-both_sexes--irnt
H35 Other retinal disorders,131182,icd_first_occurrence,,Health-related outcomes > First occurrences > Eye and adnexa disorders,,6389,275196,0.79510998937956,0.0146644509039136,,,icd_first_occurrence-131182-both_sexes--
Contemplated self-harm in past year,20486,categorical,,Online follow-up > Mental health > Self-harm behaviours,,2720,10917,0.795496562814608,-0.0122252242036668,,,categorical-20486-both_sexes--
Diverticular disease/diverticulitis,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,3112,278431,0.795937997022157,-0.00206859789649442,,,categorical-20002-both_sexes-1458-
Lisinopril,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,7658,273885,0.797704492861864,-0.00784876176793679,,,categorical-20003-both_sexes-1140860696-
Weighted-mean ISOVF in tract forceps major,25714,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.798812971190901,-0.0014933988717458,,,continuous-25714-both_sexes--irnt
K29 Gastritis and duodenitis,131598,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,26950,254635,0.799025518443766,-0.000177634752917206,,,icd_first_occurrence-131598-both_sexes--
90th percentile of BOLD effect (in group-defined mask) for faces activation,25763,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Task functional brain MRI,,14069,,0.799108537884604,-0.00106770998854497,,,continuous-25763-both_sexes--irnt
Cancer diagnosed by doctor,2453,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions,,21927,258643,0.799765195331286,0.00806709665685525,,,categorical-2453-both_sexes--
Mean L2 in superior fronto-occipital fasciculus on FA skeleton (left),25291,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.800325903078655,0.00555171487905183,,,continuous-25291-both_sexes--irnt
"Heel bone mineral density (BMD) T-score, automated (right)",4125,continuous,,UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel,,97895,,0.803105859290371,0.00329817064922515,,,continuous-4125-both_sexes--irnt
J18.3 Total cholecystectomy NEC,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,8222,273364,0.803280682790176,-0.0124703225060955,,,categorical-41200-both_sexes-J183-
Volume of grey matter in Insular Cortex (right),25785,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.803782703080865,0.0069164229226249,,,continuous-25785-both_sexes--irnt
Haemorroidectomy / piles surgery/ banding of piles,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,4982,276561,0.804011938875763,-0.016390869248471,,,categorical-20004-both_sexes-1483-
Migraine,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,8216,273327,0.805097918216889,0.0000342257478342996,,,categorical-20002-both_sexes-1265-
Z28.3 Ascending colon,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,4902,276684,0.805256346598054,-0.0162831476171892,,,categorical-41210-both_sexes-Z283-
Omeprazole,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,16600,264943,0.807730048336589,-0.00407440595910081,,,categorical-20003-both_sexes-1140865634-
"Volume of grey matter in Heschl's Gyrus (includes H1 and H2) (left)",25870,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.807985415853801,-0.00693803043266289,,,continuous-25870-both_sexes--irnt
Mean L2 in fornix cres+stria terminalis on FA skeleton (left),25287,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.808449580600277,-0.00129275324658928,,,continuous-25287-both_sexes--irnt
N80 Endometriosis,132122,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,5548,147799,0.808522575402623,-0.00117532287781423,,,icd_first_occurrence-132122-both_sexes--
Heel bone mineral density (BMD) (right),4124,continuous,,UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel,,97843,,0.808606248886035,0.00324011123965807,,,continuous-4124-both_sexes--irnt
Weighted-mean MD in tract inferior fronto-occipital fasciculus (left),25527,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.808649853214378,-0.0076295396077307,,,continuous-25527-both_sexes--irnt
Mean FA in anterior limb of internal capsule on FA skeleton (left),25073,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.809153465729936,0.00207180991550962,,,continuous-25073-both_sexes--irnt
Mean L1 in superior corona radiata on FA skeleton (left),25225,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.809535407805321,-0.000416321018400548,,,continuous-25225-both_sexes--irnt
Mean ISOVF in superior corona radiata on FA skeleton (left),25465,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.81002558794629,-0.00422612074553257,,,continuous-25465-both_sexes--irnt
Anxiety/panic attacks,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,3902,277641,0.811190374155642,0.0173862891423072,,,categorical-20002-both_sexes-1287-
Mean MO in posterior limb of internal capsule on FA skeleton (right),25170,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.812058706192256,0.00322410420271245,,,continuous-25170-both_sexes--irnt
Median T2star in hippocampus (left),25034,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Susceptibility weighted brain MRI,,14767,,0.812801573141482,0.00793673652938991,,,continuous-25034-both_sexes--irnt
Weighted-mean MD in tract uncinate fasciculus (right),25541,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.813547896201434,-0.00755485285564859,,,continuous-25541-both_sexes--irnt
"Volume of grey matter in Middle Temporal Gyrus, anterior division (right)",25803,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.814842786448372,-0.00583284441885505,,,continuous-25803-both_sexes--irnt
Mean L3 in posterior limb of internal capsule on FA skeleton (left),25315,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.81582826504457,0.00769453322580041,,,continuous-25315-both_sexes--irnt
"Volume of grey matter in Inferior Temporal Gyrus, temporooccipital part (right)",25813,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.816518131042335,-0.00657790376545679,,,continuous-25813-both_sexes--irnt
Mean L3 in sagittal stratum on FA skeleton (left),25327,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.817703361780798,-0.00338104571421665,,,continuous-25327-both_sexes--irnt
H40 Glaucoma,131186,icd_first_occurrence,,Health-related outcomes > First occurrences > Eye and adnexa disorders,,8243,273342,0.818837800791972,0.00211264776532899,,,icd_first_occurrence-131186-both_sexes--
K37 Unspecified appendicitis,131608,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,3808,277777,0.81911346054009,-0.01049635456863,,,icd_first_occurrence-131608-both_sexes--
Median BOLD effect (in group-defined mask) for faces activation,25044,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Task functional brain MRI,,14069,,0.819386001566325,-0.00248318445024206,,,continuous-25044-both_sexes--irnt
