Description,Phenotype,Trait type,Sex,Category,Info,N cases,N controls,P-Value (SKAT-O),Beta,Select,,analysis_id
L85 Other epidermal thickening,131812,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,1942,279643,0.881149545456194,-0.0403555975606622,,,icd_first_occurrence-131812-both_sexes--
Z48.1 Skin of scalp,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2159,279427,0.881191845859485,-0.0403226640799776,,,categorical-41210-both_sexes-Z481-
Eye problems/disorders,6148,categorical,,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight,,1677,98818,0.881253768756134,-0.0407883856737813,,,categorical-6148-both_sexes-3-
Chronic sinusitis,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,1787,279756,0.88145083994051,-0.0403039774601811,,,categorical-20002-both_sexes-1416-
Mean MO in inferior cerebellar peduncle on FA skeleton (right),25162,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.881755048346565,,,,continuous-25162-both_sexes--irnt
Mean MO in uncinate fasciculus on FA skeleton (left),25197,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.881851638677078,,,,continuous-25197-both_sexes--irnt
Ginkgo forte tablet,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1617,279926,0.882104978734364,-0.0403569826869118,,,categorical-20003-both_sexes-1140911734-
Ever heard an un-real voice,20463,categorical,,Online follow-up > Mental health > Unusual and psychotic experiences,,1627,91296,0.882109536572874,-0.0408966080964801,,,categorical-20463-both_sexes--
Symbicort 100/6 turbohaler,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1763,279780,0.883008181999907,-0.0403399657548628,,,categorical-20003-both_sexes-1141174520-
Mean FA in tapetum on FA skeleton (right),25102,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.883045108354466,,,,continuous-25102-both_sexes--irnt
V55.2 Two levels of spine,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1863,279723,0.883063169650488,-0.0403162416876559,,,categorical-41210-both_sexes-V552-
Q35.2 Endoscopic bilateral clipping of fallopian tubes,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1452,151896,0.88311287684777,-0.0409214454400149,,,categorical-41200-both_sexes-Q352-
M84 Disorders of continuity of bone,131970,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,1971,279614,0.883161305692921,-0.0403245412030513,,,icd_first_occurrence-131970-both_sexes--
D51 Vitamin b12 deficiency anaemia,130624,icd_first_occurrence,,"Health-related outcomes > First occurrences > Blood, blood-forming organs and certain immune disorders",,1806,279779,0.883304869405908,-0.0403299320696876,,,icd_first_occurrence-130624-both_sexes--
E03.6 Septoplasty of nose NEC,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2303,279283,0.883634728187001,-0.040343727922327,,,categorical-41200-both_sexes-E036-
Weighted-mean FA in tract forceps minor,25499,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.883978058049973,,,,continuous-25499-both_sexes--irnt
A52.1 Therapeutic lumbar epidural injection,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1716,279870,0.884338111624862,-0.0403156117146796,,,categorical-41200-both_sexes-A521-
Z85.6 Ankle joint,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1871,279715,0.885023330078436,-0.040290282971518,,,categorical-41210-both_sexes-Z856-
Maxillo-facial surgery,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,2021,279522,0.885158064301448,-0.0403094835769984,,,categorical-20004-both_sexes-1481-
Weighted-mean L1 in tract anterior thalamic radiation (left),25571,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.885508568082629,,,,continuous-25571-both_sexes--irnt
D69 Purpura and other haemorrhagic conditions,130658,icd_first_occurrence,,"Health-related outcomes > First occurrences > Blood, blood-forming organs and certain immune disorders",,2012,279573,0.885661934341768,-0.0403090937168588,,,icd_first_occurrence-130658-both_sexes--
Adenoid surgery / adenoidectomy,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,1667,279876,0.886143968304518,-0.0403464498791771,,,categorical-20004-both_sexes-1562-
Volume of grey matter in Frontal Medial Cortex (left),25830,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Regional grey matter volumes (FAST),,16047,,0.886375696836843,,,,continuous-25830-both_sexes--irnt
Naproxen,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1830,279713,0.886467666493138,-0.0402943920278409,,,categorical-20003-both_sexes-1140871462-
T72.3 Release of constriction of sheath of tendon,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1713,279873,0.886603979501289,-0.0403082812536188,,,categorical-41200-both_sexes-T723-
Z89.6 Finger NEC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2019,279567,0.88683844194497,-0.0402965424525029,,,categorical-41210-both_sexes-Z896-
G45.9 Unspecified diagnostic fibreoptic endoscopic examination of upper gastrointestinal tract,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,19994,261592,0.88692168183747,-0.0125643212360488,,,categorical-41200-both_sexes-G459-
"L98 Other disorders of skin and subcutaneous tissue, not elsewhere classified",131836,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,26561,255024,0.886966360976218,-0.000748055292283008,,,icd_first_occurrence-131836-both_sexes--
Mean L3 in anterior limb of internal capsule on FA skeleton (right),25312,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.886971608125478,,,,continuous-25312-both_sexes--irnt
Salbutamol 100micrograms spacehaler,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1795,279748,0.887153332372442,-0.040313937315492,,,categorical-20003-both_sexes-1140926606-
L25 Unspecified contact dermatitis,131730,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,1820,279765,0.887190537092878,-0.0403231889398793,,,icd_first_occurrence-131730-both_sexes--
K83 Other diseases of biliary tract,131680,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,1875,279710,0.887238147154537,-0.0403354990900718,,,icd_first_occurrence-131680-both_sexes--
Y20.9 Unspecified biopsy of organ NOC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1950,279636,0.887284072039576,-0.0403094996417569,,,categorical-41210-both_sexes-Y209-
M71 Other bursopathies,131948,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,1811,279774,0.887664440856056,-0.0403004290749137,,,icd_first_occurrence-131948-both_sexes--
H68 Eustachian salpingitis and obstruction,131234,icd_first_occurrence,,Health-related outcomes > First occurrences > Ear and mastoid process disorders,,1481,280104,0.887779070714114,-0.0403250569389914,,,icd_first_occurrence-131234-both_sexes--
Co-dydramol,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1763,279780,0.887913928354353,-0.0403951296078233,,,categorical-20003-both_sexes-1140923350-
G45.1 Fibreoptic endoscopic examination of upper gastrointestinal tract and biopsy of lesion of upper gastrointestinal tract,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1983,279603,0.888094819592035,-0.040306971048504,,,categorical-41210-both_sexes-G451-
C79.2 Vitrectomy using pars plana approach,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1880,279706,0.888350967556213,-0.0403300600293734,,,categorical-41200-both_sexes-C792-
E09.1 Excision of lesion of external nose,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1781,279805,0.888422935756757,-0.0403371335302628,,,categorical-41200-both_sexes-E091-
Furosemide,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,2010,279533,0.888517341516928,-0.0404561629498707,,,categorical-20003-both_sexes-1140909708-
E10 Insulin-dependent diabetes mellitus,130706,icd_first_occurrence,,"Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases",,2271,279314,0.88854050239819,-0.0402833149945252,,,icd_first_occurrence-130706-both_sexes--
Mean ICVF in genu of corpus callosum on FA skeleton,25346,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.888957085104595,,,,continuous-25346-both_sexes--irnt
Laparotomy nos,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,1565,279978,0.88898744763411,-0.0402905910982963,,,categorical-20004-both_sexes-1486-
W87.9 Unspecified diagnostic endoscopic examination of knee joint,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1879,279707,0.889000221339276,-0.0402828693123317,,,categorical-41200-both_sexes-W879-
Methotrexate,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1520,280023,0.889040490157585,-0.0402967551977274,,,categorical-20003-both_sexes-1140869848-
M77 Other enthesopathies,131958,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,18811,262774,0.889051041770528,-0.0126389997390066,,,icd_first_occurrence-131958-both_sexes--
Z92.7 Trunk NEC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1842,279744,0.88941344112512,-0.0403198477562039,,,categorical-41210-both_sexes-Z927-
Enalapril,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,2128,279415,0.88962810124944,-0.0403456102116361,,,categorical-20003-both_sexes-1140888552-
"E89 Postprocedural endocrine and metabolic disorders, not elsewhere classified",130832,icd_first_occurrence,,"Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases",,1260,280325,0.890125597697022,-0.0403164795242518,,,icd_first_occurrence-130832-both_sexes--
Z66.5 Lumbar vertebra,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1796,279790,0.890409921853168,-0.0402906179271953,,,categorical-41210-both_sexes-Z665-
L73 Other follicular disorders,131796,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,2031,279554,0.890450027416718,-0.0403056749862826,,,icd_first_occurrence-131796-both_sexes--
Townsend deprivation index at recruitment,189,continuous,,Population characteristics > Baseline characteristics,,281251,,0.890735850492568,0.00306075995503311,,,continuous-189-both_sexes--irnt
X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1841,279745,0.891228625680182,-0.0402994795332191,,,categorical-41200-both_sexes-X724-
K85 Acute pancreatitis,131682,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,2002,279583,0.891257127465959,-0.0402961542817695,,,icd_first_occurrence-131682-both_sexes--
Becotide 50 inhaler,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1688,279855,0.891317843475249,-0.0402900152117168,,,categorical-20003-both_sexes-1140862382-
Mebeverine,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1427,280116,0.891520968989039,-0.0402892888539706,,,categorical-20003-both_sexes-1140879428-
Mean ICVF in superior cerebellar peduncle on FA skeleton (left),25357,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.891572006107505,,,,continuous-25357-both_sexes--irnt
Gaviscon liquid,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1507,280036,0.892412666014048,-0.0403855424525008,,,categorical-20003-both_sexes-1140865354-
M47.8 Other specified urethral catheterisation of bladder,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1460,280126,0.892631063582557,-0.0402936691932082,,,categorical-41200-both_sexes-M478-
A52.2 Therapeutic sacral epidural injection,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1544,280042,0.892661855449052,-0.0403129925481716,,,categorical-41200-both_sexes-A522-
Other bowel surgery,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,1694,279849,0.892952961699891,-0.040280496523788,,,categorical-20004-both_sexes-1466-
Mean L2 in external capsule on FA skeleton (left),25281,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.892988201349742,,,,continuous-25281-both_sexes--irnt
Muscle or soft tissue injuries,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,2013,279530,0.893045958267851,-0.0402757673854334,,,categorical-20002-both_sexes-1406-
Z47.1 Skin of forehead,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1844,279742,0.893305449510274,-0.0403231085417167,,,categorical-41210-both_sexes-Z471-
Irbesartan,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1991,279552,0.893625158003768,-0.0403598924016725,,,categorical-20003-both_sexes-1141152998-
Prednisolone,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1642,279901,0.893758484129592,-0.0403003102998353,,,categorical-20003-both_sexes-1140874930-
K07 Dentofacial anomalies [including malocclusion],131566,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,1473,280112,0.894257826215602,-0.0403360875308088,,,icd_first_occurrence-131566-both_sexes--
Mean MO in superior cerebellar peduncle on FA skeleton (right),25164,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.894291845567447,,,,continuous-25164-both_sexes--irnt
Weighted-mean MO in tract corticospinal tract (left),25550,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.894540722464333,,,,continuous-25550-both_sexes--irnt
Mouth/salivary gland surgery,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,1668,279875,0.894663505738077,-0.0402564074182741,,,categorical-20004-both_sexes-1130-
Y81.1 Epidural anaesthetic using lumbar approach,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2254,279332,0.894912976653897,-0.0405510859717317,,,categorical-41210-both_sexes-Y811-
U35.4 Computed tomography of pulmonary arteries,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1711,279875,0.895152816038782,-0.0403225109660432,,,categorical-41200-both_sexes-U354-
Mean MO in superior longitudinal fasciculus on FA skeleton (left),25193,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.89526723702621,,,,continuous-25193-both_sexes--irnt
S47.2 Drainage of lesion of skin NEC,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1779,279807,0.895488443370476,-0.0402562846066739,,,categorical-41200-both_sexes-S472-
Mean ISOVF in posterior limb of internal capsule on FA skeleton (right),25458,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.895562716641188,,,,continuous-25458-both_sexes--irnt
Weighted-mean MD in tract superior thalamic radiation (left),25538,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.895882971231583,,,,continuous-25538-both_sexes--irnt
Maximum carotid IMT (intima-medial thickness) at 210 degrees ,22678,continuous,,UK Biobank Assessment Centre > Physical measures > Carotid ultrasound,,18712,,0.896270147163347,,,,continuous-22678-both_sexes--irnt
Y82.1 Local anaesthetic nerve block,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1387,280199,0.89633279646054,-0.0404043583245069,,,categorical-41210-both_sexes-Y821-
Weighted-mean MD in tract forceps minor,25526,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.8966040454022,,,,continuous-25526-both_sexes--irnt
Gliclazide,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,2298,279245,0.896638282301564,-0.0403822239763455,,,categorical-20003-both_sexes-1140874744-
R15.1 Medical induction of labour,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1827,151521,0.896652392356547,-0.0411453966704419,,,categorical-41210-both_sexes-R151-
L30 Other dermatitis,131740,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,27241,254344,0.896764605019369,-0.000427910766103797,,,icd_first_occurrence-131740-both_sexes--
Lipitor 10mg tablet,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1953,279590,0.896882039003762,-0.0403487001114809,,,categorical-20003-both_sexes-1141146138-
Y71.3 Revisional operations NOC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1601,279985,0.897139839248442,-0.0402486222033068,,,categorical-41210-both_sexes-Y713-
Back pain,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,1613,279930,0.897156314161177,-0.0402760772026917,,,categorical-20002-both_sexes-1534-
S06.9 Unspecified other excision of lesion of skin,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1633,279953,0.897254691430189,-0.0402678632643284,,,categorical-41210-both_sexes-S069-
Weighted-mean OD in tract anterior thalamic radiation (right),25680,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.897285522740765,,,,continuous-25680-both_sexes--irnt
M81 Osteoporosis without pathological fracture,131964,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,9967,271618,0.897378928121023,0.0025583763803768,,,icd_first_occurrence-131964-both_sexes--
Mean ISOVF in splenium of corpus callosum on FA skeleton,25444,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.897624581099422,,,,continuous-25444-both_sexes--irnt
Coronary angioplasty (ptca) +/- stent,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,2829,278714,0.897683280842043,-0.0407774434045774,,,categorical-20004-both_sexes-1070-
Q55.3 Papanicolau smear NEC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1096,152252,0.897922421894319,-0.0403497744935113,,,categorical-41210-both_sexes-Q553-
G35 Multiple sclerosis,131042,icd_first_occurrence,,Health-related outcomes > First occurrences > Nervous system disorders,,1343,280242,0.89799945742805,-0.0402735254729257,,,icd_first_occurrence-131042-both_sexes--
Mean L2 in superior cerebellar peduncle on FA skeleton (left),25261,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.898443403857445,,,,continuous-25261-both_sexes--irnt
Elbow surgery,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,1724,279819,0.898525094800651,-0.0402522117285137,,,categorical-20004-both_sexes-1500-
Other joint disorder,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,1746,279797,0.898630986385785,-0.0402510373560343,,,categorical-20002-both_sexes-1467-
L43 Lichen planus,131748,icd_first_occurrence,,Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders,,1297,280288,0.898646725995652,-0.0402827935147638,,,icd_first_occurrence-131748-both_sexes--
K65 Peritonitis,131652,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,1696,279889,0.899169252571651,-0.0402513915470483,,,icd_first_occurrence-131652-both_sexes--
Atrial fibrillation,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,2133,279410,0.89929063509441,-0.0404106048169768,,,categorical-20002-both_sexes-1471-
H20 Iridocyclitis,131158,icd_first_occurrence,,Health-related outcomes > First occurrences > Eye and adnexa disorders,,1493,280092,0.899380918359483,-0.0402528673477206,,,icd_first_occurrence-131158-both_sexes--
Mean OD in superior corona radiata on FA skeleton (left),25417,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.899485531893632,,,,continuous-25417-both_sexes--irnt
Z28.8 Specified large intestine NEC,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1980,279606,0.899701803391307,-0.0402507828424975,,,categorical-41210-both_sexes-Z288-
Mean ISOVF in uncinate fasciculus on FA skeleton (right),25484,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.899706585329753,,,,continuous-25484-both_sexes--irnt
Augmentation index for PWA,12681,continuous,,UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis,,17299,,0.899768079137732,,,,continuous-12681-both_sexes--irnt
"K50 Crohn's disease [regional enteritis]",131626,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,1594,279991,0.899818990383298,-0.040234514265063,,,icd_first_occurrence-131626-both_sexes--
Mean ISOVF in posterior corona radiata on FA skeleton (left),25467,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.899894068567464,,,,continuous-25467-both_sexes--irnt
Kidney stone/ureter stone/bladder stone,20002,categorical,,UK Biobank Assessment Centre > Verbal interview > Medical conditions,,2231,279312,0.899954362528441,-0.0402587306134138,,,categorical-20002-both_sexes-1197-
Weighted-mean ICVF in tract anterior thalamic radiation (right),25653,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14489,,0.900163612737516,,,,continuous-25653-both_sexes--irnt
Mean ISOVF in posterior thalamic radiation on FA skeleton (left),25469,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14490,,0.900294274889594,,,,continuous-25469-both_sexes--irnt
G62 Other polyneuropathies,131086,icd_first_occurrence,,Health-related outcomes > First occurrences > Nervous system disorders,,1891,279694,0.900801084406267,-0.0402637762124286,,,icd_first_occurrence-131086-both_sexes--
M94 Other disorders of cartilage,131990,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,1372,280213,0.900860684854678,-0.040253016044138,,,icd_first_occurrence-131990-both_sexes--
M18 Arthrosis of first carpometacarpal joint,131874,icd_first_occurrence,,Health-related outcomes > First occurrences > Musculoskeletal system and connective tissue disorders,,1204,280381,0.901213430638205,-0.0402958926661887,,,icd_first_occurrence-131874-both_sexes--
B98 Other specified infectious agents as the cause of diseases classified to other chapters,130342,icd_first_occurrence,,Health-related outcomes > First occurrences > Certain infectious and parasitic diseases,,1895,279690,0.901275790873141,-0.0402557018809177,,,icd_first_occurrence-130342-both_sexes--
R32.3 Repair of obstetric laceration of vagina and floor of pelvis,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1850,151498,0.901302432808656,-0.0411002868926483,,,categorical-41210-both_sexes-R323-
Rhinoplasty / nose surgery,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,1810,279733,0.901352146295783,-0.0402834967141429,,,categorical-20004-both_sexes-1557-
Mean MO in cerebral peduncle on FA skeleton (left),25167,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.901927628062057,,,,continuous-25167-both_sexes--irnt
K44 Diaphragmatic hernia,131620,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,25535,256050,0.902204078668513,0.00516337397323416,,,icd_first_occurrence-131620-both_sexes--
"J38 Diseases of vocal cords and larynx, not elsewhere classified",131480,icd_first_occurrence,,Health-related outcomes > First occurrences > Respiratory system disorders,,1726,279859,0.902793534972974,-0.040251243898011,,,icd_first_occurrence-131480-both_sexes--
V55.3 Greater than two levels of spine,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1338,280248,0.903089550786978,-0.040261541134089,,,categorical-41210-both_sexes-V553-
Anal surgery,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,1679,279864,0.903317896761731,-0.0402347526332696,,,categorical-20004-both_sexes-1460-
M47.9 Unspecified urethral catheterisation of bladder,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1901,279685,0.903648759905974,-0.0405154664394179,,,categorical-41210-both_sexes-M479-
K75.1 Percutaneous transluminal balloon angioplasty and insertion of 1-2 drug-eluting stents into coronary artery,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,2770,278816,0.903679181023818,-0.0404245436621012,,,categorical-41200-both_sexes-K751-
I08 Multiple valve diseases,131282,icd_first_occurrence,,Health-related outcomes > First occurrences > Circulatory system disorders,,1732,279853,0.903742232827327,-0.0404458897249314,,,icd_first_occurrence-131282-both_sexes--
C90.1 Topical anaesthetic,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1470,280116,0.903753774566755,-0.0404470469817816,,,categorical-41210-both_sexes-C901-
Retinal operation/vitrectomy,20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,1697,279846,0.903970911537437,-0.0402448811651774,,,categorical-20004-both_sexes-1437-
90th percentile of z-statistic (in group-defined mask) for faces-shapes contrast,25766,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Task functional brain MRI,,14069,,0.904219702107985,,,,continuous-25766-both_sexes--irnt
X72.2 Delivery of complex parenteral chemotherapy for neoplasm at first attendance,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1453,280133,0.904315696577287,-0.0402700538835039,,,categorical-41210-both_sexes-X722-
Volume of pallidum (left),25017,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Subcortical volumes (FIRST),,16038,,0.904561253579134,,,,continuous-25017-both_sexes--irnt
N48 Other disorders of penis,132088,icd_first_occurrence,,Health-related outcomes > First occurrences > Genitourinary system disorders,,3732,124506,0.904946493611437,-0.0409898935380816,,,icd_first_occurrence-132088-both_sexes--
K01 Embedded and impacted teeth,131554,icd_first_occurrence,,Health-related outcomes > First occurrences > Digestive system disorders,,1405,280180,0.904952686275161,-0.0402727896278997,,,icd_first_occurrence-131554-both_sexes--
Mean L1 in fornix cres+stria terminalis on FA skeleton (left),25239,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI skeleton,,14492,,0.905156378378848,,,,continuous-25239-both_sexes--irnt
Weighted-mean MD in tract parahippocampal part of cingulum (left),25521,continuous,,UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means,,14490,,0.905539957942906,,,,continuous-25521-both_sexes--irnt
Z67.6 Lumbosacral joint,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1269,280317,0.905784094413745,-0.0402344370255544,,,categorical-41210-both_sexes-Z676-
Throat/larynx surgery (incl tracheostomy),20004,categorical,,UK Biobank Assessment Centre > Verbal interview > Operations,,1681,279862,0.906362322740126,-0.040244847189984,,,categorical-20004-both_sexes-1129-
H51.1 Haemorrhoidectomy,41200,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1593,279993,0.906440258708056,-0.0402182825726666,,,categorical-41200-both_sexes-H511-
Codeine,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1427,280116,0.906577979251333,-0.0402628399234571,,,categorical-20003-both_sexes-1140884444-
U05.2 Magnetic resonance imaging of head,41210,categorical,,Health-related outcomes > Hospital inpatient > Summary Operations,,1453,280133,0.906871185269084,-0.0402319239460276,,,categorical-41210-both_sexes-U052-
H18 Other disorders of cornea,131154,icd_first_occurrence,,Health-related outcomes > First occurrences > Eye and adnexa disorders,,1331,280254,0.90690270046214,-0.0402412087318526,,,icd_first_occurrence-131154-both_sexes--
Bendrofluazide,20003,categorical,,UK Biobank Assessment Centre > Verbal interview > Medications,,1459,280084,0.9071632697439,-0.0403341970988003,,,categorical-20003-both_sexes-1140866122-
